Fiscal Year,Fund ID,Fund Name,Fund Type,Department ID,Department Name,Department Type,GL Account,GL Description,GL Category,Revenue or Expenditure,Current,Adopted,Actuals
2021,1002,Central Service,Service Chargeback Funds,7000,Planning & Development,Development & Maintenance Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,16214,16214,14748
2021,1002,Central Service,Service Chargeback Funds,7000,Planning & Development,Development & Maintenance Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,981,981,58
2021,1002,Central Service,Service Chargeback Funds,7000,Planning & Development,Development & Maintenance Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,3406,3406,3250
2021,1002,Central Service,Service Chargeback Funds,6400,Finance,Administrative Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,4079846,4101633,3988657
2021,1002,Central Service,Service Chargeback Funds,6400,Finance,Administrative Services,501070,Pension - Civilian,Personnel Services,Expenditures,341279,342208,334189
2021,1002,Central Service,Service Chargeback Funds,6400,Finance,Administrative Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,861578,866398,835905
2021,1002,Central Service,Service Chargeback Funds,6400,Finance,Administrative Services,501120,Termination Pay - Civilian,Personnel Services,Expenditures,33097,33097,3058
2021,1002,Central Service,Service Chargeback Funds,6400,Finance,Administrative Services,502010,FICA - Civilian,Personnel Services,Expenditures,311313,313777,291233
2021,1002,Central Service,Service Chargeback Funds,6400,Finance,Administrative Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,443564,443564,535320
2021,1002,Central Service,Service Chargeback Funds,6400,Finance,Administrative Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,1896,1896,1884
2021,1002,Central Service,Service Chargeback Funds,6400,Finance,Administrative Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,18000,18000,57044
2021,1002,Central Service,Service Chargeback Funds,6400,Finance,Administrative Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,4968,4968,326
2021,1002,Central Service,Service Chargeback Funds,6400,Finance,Administrative Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,17242,17242,16655
2021,1002,Central Service,Service Chargeback Funds,6800,Houston Information Tech Svcs,Administrative Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,18132105,18506566,15206753
2021,1002,Central Service,Service Chargeback Funds,6800,Houston Information Tech Svcs,Administrative Services,500060,Overtime - Civilian,Personnel Services,Expenditures,236500,236500,309525
2021,1002,Central Service,Service Chargeback Funds,6800,Houston Information Tech Svcs,Administrative Services,500090,Premium Pay - Civilian,Personnel Services,Expenditures,530,530,-6
2021,1002,Central Service,Service Chargeback Funds,6800,Houston Information Tech Svcs,Administrative Services,500110,Bilingual Pay - Civilian,Personnel Services,Expenditures,923,923,903
2021,1002,Central Service,Service Chargeback Funds,6800,Houston Information Tech Svcs,Administrative Services,501070,Pension - Civilian,Personnel Services,Expenditures,1518068,1549553,1273465
2021,1002,Central Service,Service Chargeback Funds,6800,Houston Information Tech Svcs,Administrative Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,3826751,3908133,3186537
2021,1002,Central Service,Service Chargeback Funds,6800,Houston Information Tech Svcs,Administrative Services,502010,FICA - Civilian,Personnel Services,Expenditures,1383705,1412351,1133963
2021,1002,Central Service,Service Chargeback Funds,6800,Houston Information Tech Svcs,Administrative Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,2912998,2927024,1933733
2021,1002,Central Service,Service Chargeback Funds,6800,Houston Information Tech Svcs,Administrative Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,8793,8793,7167
2021,1002,Central Service,Service Chargeback Funds,6800,Houston Information Tech Svcs,Administrative Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,19127,19127,33615
2021,1002,Central Service,Service Chargeback Funds,6800,Houston Information Tech Svcs,Administrative Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,18006,18006,913
2021,1002,Central Service,Service Chargeback Funds,6800,Houston Information Tech Svcs,Administrative Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,62474,62474,52060
2021,1002,Central Service,Service Chargeback Funds,6800,Houston Information Tech Svcs,Administrative Services,503100,Workers Compensation-Civilian-Claim,Personnel Services,Expenditures,1980,1980,-2626
2021,1002,Central Service,Service Chargeback Funds,6800,Houston Information Tech Svcs,Administrative Services,504030,Unemployment Claims - Administration,Personnel Services,Expenditures,1154,1154,8770
2021,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,11489447,11489447,9937466
2021,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,500030,Salary Part Time - Civilian,Personnel Services,Expenditures,104243,104243,116682
2021,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,500060,Overtime - Civilian,Personnel Services,Expenditures,538,538,2177
2021,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,500110,Bilingual Pay - Civilian,Personnel Services,Expenditures,82596,82596,16560
2021,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,501070,Pension - Civilian,Personnel Services,Expenditures,964906,964906,834534
2021,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,2425735,2425735,2094138
2021,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,501120,Termination Pay - Civilian,Personnel Services,Expenditures,251190,251190,59880
2021,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,502010,FICA - Civilian,Personnel Services,Expenditures,892333,892333,744406
2021,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,1621956,1621956,1260874
2021,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,5512,5512,4751
2021,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,104999,104999,131943
2021,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,14960,14960,654
2021,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,52510,52510,46550
2021,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503100,Workers Compensation-Civilian-Claim,Personnel Services,Expenditures,9152,9152,4288
2021,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,504030,Unemployment Claims - Administration,Personnel Services,Expenditures,5683,5683,42088
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,68436795,68436795,65948334
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,500030,Salary Part Time - Civilian,Personnel Services,Expenditures,150565,150565,121683
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,500060,Overtime - Civilian,Personnel Services,Expenditures,3302452,3302452,1664884
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,500090,Premium Pay - Civilian,Personnel Services,Expenditures,660000,660000,608120
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,500110,Bilingual Pay - Civilian,Personnel Services,Expenditures,83133,83133,73035
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,500250,Interfund HOPE Union Business Usage,Personnel Services,Expenditures,2662,2662,4627
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,501070,Pension - Civilian,Personnel Services,Expenditures,5661086,5661086,5530406
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,14465388,14465388,13838858
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,501120,Termination Pay - Civilian,Personnel Services,Expenditures,500000,500000,979428
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,502010,FICA - Civilian,Personnel Services,Expenditures,5503962,5503962,5019481
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,11445511,11445511,10294950
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,32482,32482,30924
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,2169867,2169867,-5237980
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,99409,99409,460020
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,345628,345628,1890059
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,503100,Workers Compensation-Civilian-Claim,Personnel Services,Expenditures,550000,550000,567984
2021,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,504030,Unemployment Claims - Administration,Personnel Services,Expenditures,46550,46550,30950
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,123296266,123296266,115212705
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,500030,Salary Part Time - Civilian,Personnel Services,Expenditures,344938,344938,178846
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,500060,Overtime - Civilian,Personnel Services,Expenditures,9484211,9484211,11066393
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,500090,Premium Pay - Civilian,Personnel Services,Expenditures,291000,291000,304159
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,500110,Bilingual Pay - Civilian,Personnel Services,Expenditures,112610,112610,109722
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,500250,Interfund HOPE Union Business Usage,Personnel Services,Expenditures,10000,10000,8494
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,501050,Employee Awards,Personnel Services,Expenditures,10000,10000,-2255
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,501070,Pension - Civilian,Personnel Services,Expenditures,10297211,10297211,9623655
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,26042032,26042032,24084142
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,501120,Termination Pay - Civilian,Personnel Services,Expenditures,1581289,1581289,1431320
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,502010,FICA - Civilian,Personnel Services,Expenditures,10186913,10186913,9354887
2021,8300,Wtr&SwrSystOperating,Enterprise Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,24136630,24136630,20023192
